2019-07-29 16:35:07.193604,iter_0_fold_2,0.80647249,0.74220033,0.52000000,0.92307692,0.66524520,    105.72
2019-07-29 16:35:08.498592,iter_0_fold_1,0.76490262,0.64798599,0.29411765,0.89887640,0.44321330,    107.03
2019-07-29 16:35:10.800006,iter_0_fold_0,0.81116633,0.68820679,0.45454545,0.84848485,0.59196617,    109.34
2019-07-29 17:35:18.327127,iter_0_fold_2,0.86352357,0.72818792,0.46153846,0.94285714,0.61971831,     50.47
2019-07-29 17:35:18.747188,iter_0_fold_1,0.79558271,0.65410959,0.28571429,0.97560976,0.44198895,     50.89
2019-07-29 17:35:20.321822,iter_0_fold_0,0.66666667,0.54729730,0.07692308,0.84615385,0.14102564,     52.47
2019-07-29 17:38:15.844767,iter_0_fold_2,0.78032362,0.65353038,0.36000000,0.85039370,0.50585480,    109.33
2019-07-29 17:38:16.657905,iter_0_fold_1,0.76850117,0.71965812,0.46428571,0.90277778,0.61320755,    110.16
2019-07-29 17:38:17.312802,iter_0_fold_0,0.78360656,0.65811966,0.32142857,0.90000000,0.47368421,    110.82
2019-07-29 17:42:19.913831,iter_0_fold_0,0.78233766,0.67927632,0.40000000,0.88888889,0.55172414,    120.43
2019-07-29 17:42:21.182273,iter_0_fold_2,0.75557968,0.60430464,0.25925926,0.80208333,0.39185751,    121.68
2019-07-29 17:42:22.842291,iter_0_fold_1,0.84652904,0.72222222,0.44827586,0.96296296,0.61176471,    123.35
