HGNC,ENTREZ_ID,OMIM_ID,ENSEMBL_ID,ENSP,ASD
PGRMC1,10857,300435,ENSG00000101856,ENSP00000217971,0
RHOXF1,158800,300446,ENSG00000101883,ENSP00000217999,1
NXT2,55916,300320,ENSG00000101888,ENSP00000218004,0
GUCY2F,2986,300041,ENSG00000101890,ENSP00000218006,0
PAGE4,9506,300287,ENSG00000101951,ENSP00000218068,0
GLRA2,2742,305990,ENSG00000101958,ENSP00000218075,1
STAG2,10735,300826,ENSG00000101972,ENSP00000218089,0
F9,2158,300746,ENSG00000101981,ENSP00000218099,0
ABCD1,215,300371,ENSG00000101986,ENSP00000218104,0
KCND1,3750,300281,ENSG00000102057,ENSP00000218176,0
PQBP1,10084,300463,ENSG00000102103,ENSP00000218224,0
PCSK1N,27344,300399,ENSG00000102109,ENSP00000218230,0
RAB40AL,282808,300405,ENSG00000102128,ENSP00000218249,0
GPR50,9248,300207,ENSG00000102195,ENSP00000218316,0
RP2,6102,300757,ENSG00000102218,ENSP00000218340,0
USP11,8237,300050,,ENSP00000218348,0
TIMP1,7076,305370,ENSG00000102265,ENSP00000218388,0
GLA,2717,300644,ENSG00000102393,ENSP00000218516,0
ATP12A,479,182360,ENSG00000075673,ENSP00000218548,0
MLNR,2862,602885,ENSG00000102539,ENSP00000218721,0
SGCG,6445,608896,ENSG00000102683,ENSP00000218867,0
OLFM4,10562,614061,ENSG00000102837,ENSP00000219022,0
NTHL1,4913,602656,ENSG00000065057,ENSP00000219066,0
ZNF263,10127,604191,ENSG00000006194,ENSP00000219069,0
MMP2,4313,120360,ENSG00000087245,ENSP00000219070,0
ORC6,23594,607213,ENSG00000091651,ENSP00000219097,0
CORO1A,11151,605000,ENSG00000102879,ENSP00000219150,0
MT4,84560,606206,ENSG00000102891,ENSP00000219162,0
NUTF2,10204,605813,ENSG00000102898,ENSP00000219169,0
CBLN1,869,600432,ENSG00000102924,ENSP00000219197,1
ARL2BP,23568,615407,ENSG00000102931,ENSP00000219204,0
PLLP,51090,600340,ENSG00000102934,ENSP00000219207,0
CCL22,6367,602957,ENSG00000102962,ENSP00000219235,0
DHODH,1723,126064,ENSG00000102967,ENSP00000219240,0
CCL17,6361,601520,ENSG00000102970,ENSP00000219244,0
POLR2C,5432,180663,ENSG00000102978,ENSP00000219252,0
PARD6A,50855,607484,ENSG00000102981,ENSP00000219255,0
MMP15,4324,602261,ENSG00000102996,ENSP00000219271,0
USB1,79650,613276,ENSG00000103005,ENSP00000219281,0
CCDC113,29070,616070,ENSG00000103021,ENSP00000219299,0
NME3,4832,601817,ENSG00000103024,ENSP00000219302,0
PSMD7,5713,157970,ENSG00000103035,ENSP00000219313,0
SETD6,79918,616424,ENSG00000103037,ENSP00000219315,0
SMPD3,55512,605777,ENSG00000103056,ENSP00000219334,0
PLA2G15,23659,609362,ENSG00000103066,ENSP00000219345,0
FA2H,79152,611026,ENSG00000103089,ENSP00000219368,0
PDIA2,64714,608012,ENSG00000185615,ENSP00000219406,0
ARHGDIG,398,602844,ENSG00000242173,ENSP00000219409,0
MPG,4350,156565,ENSG00000103152,ENSP00000219431,0
WFDC1,58189,605322,ENSG00000103175,ENSP00000219454,0
TSC2,7249,191092,ENSG00000103197,ENSP00000219476,1
NME4,4833,601818,ENSG00000103202,ENSP00000219479,0
DECR2,26063,615839,ENSG00000242612,ENSP00000219481,0
STUB1,10273,607207,ENSG00000103266,ENSP00000219548,0
MEFV,4210,608107,ENSG00000103313,ENSP00000219596,0
CRYM,1428,123740,ENSG00000103316,ENSP00000219599,0
CAPN15,6650,603267,ENSG00000103326,ENSP00000219611,0
AQP8,343,603750,ENSG00000103375,ENSP00000219660,0
TOX3,27324,611416,ENSG00000103460,ENSP00000219746,0
MAZ,4150,600999,ENSG00000103495,ENSP00000219782,0
CDIPT,10423,605893,ENSG00000103502,ENSP00000219789,0
SLC6A2,6530,163970,ENSG00000103546,ENSP00000219833,0
MGA,23269,616061,ENSG00000174197,ENSP00000219905,0
AQP9,366,602914,ENSG00000103569,ENSP00000219919,0
CSK,1445,124095,ENSG00000103653,ENSP00000220003,0
MTFMT,123263,611766,ENSG00000103707,ENSP00000220058,0
CTSH,1512,116820,ENSG00000103811,ENSP00000220166,0
EHD4,30844,605892,ENSG00000103966,ENSP00000220325,0
TGM5,9333,603805,ENSG00000104055,ENSP00000220420,0
GABPB1,2553,600610,ENSG00000104064,ENSP00000220429,0
SCG3,29106,611796,ENSG00000104112,ENSP00000220478,0
DNAJC17,55192,616844,ENSG00000104129,ENSP00000220496,0
VPS18,57617,608551,ENSG00000104142,ENSP00000220509,0
OIP5,11339,606020,ENSG00000104147,ENSP00000220514,0
BLOC1S6,26258,604310,ENSG00000104164,ENSP00000220531,0
EXTL3,2137,605744,ENSG00000012232,ENSP00000220562,0
AGO2,27161,606229,ENSG00000123908,ENSP00000220592,0
PAG1,55824,605767,ENSG00000076641,ENSP00000220597,0
TG,7038,188450,ENSG00000042832,ENSP00000220616,0
BRF2,55290,607013,ENSG00000104221,ENSP00000220659,0
RP1,6101,603937,ENSG00000104237,ENSP00000220676,0
RIPK2,8767,603455,ENSG00000104312,ENSP00000220751,0
DECR1,1666,222745,ENSG00000104325,ENSP00000220764,0
SFRP1,6422,604156,ENSG00000104332,ENSP00000220772,0
PLAT,5327,173370,ENSG00000104368,ENSP00000220809,0
DKK4,27121,605417,ENSG00000104371,ENSP00000220812,0
GDAP1,54332,606598,ENSG00000104381,ENSP00000220822,0
EIF3E,3646,602210,ENSG00000104408,ENSP00000220849,0
EMC2,9694,607722,ENSG00000104412,ENSP00000220853,0
CHRAC1,54108,607268,ENSG00000104472,ENSP00000220913,0
GML,2765,602370,ENSG00000104499,ENSP00000220940,0
MTMR9,66036,606260,ENSG00000104643,ENSP00000221086,0
DCTN6,10671,612963,ENSG00000104671,ENSP00000221114,0
TNFRSF10A,8797,603611,ENSG00000104689,ENSP00000221132,0
PPP2CB,5516,176916,ENSG00000104695,ENSP00000221138,0
NEFM,4741,162250,ENSG00000104722,ENSP00000221166,0
KCTD9,54793,617265,ENSG00000104756,ENSP00000221200,0
EXOSC5,56915,606492,ENSG00000077348,ENSP00000221233,0
PAF1,54623,610506,ENSG00000006712,ENSP00000221265,0
CYP4F3,4051,601270,ENSG00000186529,ENSP00000221307,0
ZNF180,7733,606740,ENSG00000167384,ENSP00000221327,0
TULP2,7288,602309,ENSG00000104804,ENSP00000221399,0
DHDH,27294,606377,ENSG00000104808,ENSP00000221403,0
ECH1,1891,600696,ENSG00000104823,ENSP00000221418,0
HNRNPL,3191,603083,ENSG00000104824,ENSP00000221419,0
LHB,3972,152780,ENSG00000104826,ENSP00000221421,0
KCNA7,3743,176268,ENSG00000104848,ENSP00000221444,0
RELB,5971,604758,ENSG00000104856,ENSP00000221452,0
LIN7B,64130,612331,ENSG00000104863,ENSP00000221459,1
FCGRT,2217,601437,ENSG00000104870,ENSP00000221466,0
CKM,1158,123310,ENSG00000104879,ENSP00000221476,0
PEX11G,92960,607583,ENSG00000104883,ENSP00000221480,0
SLC17A7,57030,605208,ENSG00000104888,ENSP00000221485,0
RNASEH2A,10535,606034,ENSG00000104889,ENSP00000221486,0
SF3A2,8175,600796,ENSG00000104897,ENSP00000221494,0
AMH,268,600957,ENSG00000104899,ENSP00000221496,0
DKKL1,27120,605418,ENSG00000104901,ENSP00000221498,0
RETN,56729,605565,ENSG00000104918,ENSP00000221515,0
RSPH6A,81492,607548,ENSG00000104941,ENSP00000221538,0
TBC1D17,79735,616659,ENSG00000104946,ENSP00000221543,0
SGTA,6449,603419,ENSG00000104969,ENSP00000221566,0
SNAPC2,6618,605076,ENSG00000104976,ENSP00000221573,0
FIZ1,84922,609133,ENSG00000179943,ENSP00000221665,0
CYP4F2,8529,604426,ENSG00000186115,ENSP00000221700,0
EPHX3,79852,617400,ENSG00000105131,ENSP00000221730,0
SLC1A6,6511,600637,ENSG00000105143,ENSP00000221742,0
LGALS13,29124,608717,ENSG00000105198,ENSP00000221797,0
FBL,2091,134795,ENSG00000105202,ENSP00000221801,0
CLC,1178,153310,ENSG00000105205,ENSP00000221804,0
EBI3,10148,605816,ENSG00000105246,ENSP00000221847,0
TBCB,1155,601303,ENSG00000105254,ENSP00000221855,0
FSD1,79187,609828,ENSG00000105255,ENSP00000221856,0
POLR2I,5438,180662,ENSG00000105258,ENSP00000221859,0
APLP1,333,104775,ENSG00000105290,ENSP00000221891,0
TGFB1,7040,190180,ENSG00000105329,ENSP00000221930,0
PLIN3,10226,602702,ENSG00000105355,ENSP00000221957,0
CD79A,973,112205,ENSG00000105369,ENSP00000221972,0
LIM2,3982,154045,ENSG00000105370,ENSP00000221973,0
NKG7,4818,606008,ENSG00000105374,ENSP00000221978,0
ICAM5,7087,601852,ENSG00000105376,ENSP00000221980,0
CEACAM5,1048,114890,ENSG00000105388,ENSP00000221992,0
CRX,1406,602225,ENSG00000105392,ENSP00000221996,0
SULT2A1,6822,125263,ENSG00000105398,ENSP00000222002,0
CDC37,11140,605065,ENSG00000105401,ENSP00000222005,0
RABAC1,10567,604925,ENSG00000105404,ENSP00000222008,0
CNFN,84518,611764,ENSG00000105427,ENSP00000222032,0
ZNRF4,148066,612063,ENSG00000105428,ENSP00000222033,0
HAS1,3036,601463,ENSG00000105509,ENSP00000222115,0
RAB3D,9545,604350,ENSG00000105514,ENSP00000222120,0
DBP,1628,124097,ENSG00000105516,ENSP00000222122,0
EPOR,2057,133171,ENSG00000187266,ENSP00000222139,0
RASIP1,54922,609623,ENSG00000105538,ENSP00000222145,0
GCDH,2639,608801,ENSG00000105607,ENSP00000222214,0
DNASE2,1777,126350,ENSG00000105612,ENSP00000222219,0
RPL18A,6142,604178,ENSG00000105640,ENSP00000222247,0
SLC5A5,6528,601843,ENSG00000105641,ENSP00000222248,0
PIK3R2,5296,603157,ENSG00000105647,ENSP00000222254,1
RAB3A,5864,179490,ENSG00000105649,ENSP00000222256,0
COMP,1311,600310,ENSG00000105664,ENSP00000222271,0
TMEM147,10430,613585,ENSG00000105677,ENSP00000222284,0
GAPDHS,26330,609169,ENSG00000105679,ENSP00000222286,0
USF2,7392,600390,ENSG00000105698,ENSP00000222305,0
ERF,2077,611888,ENSG00000105722,ENSP00000222329,0
GSK3A,2931,606784,ENSG00000105723,ENSP00000222330,0
SIPA1L3,23094,616655,ENSG00000105738,ENSP00000222345,0
CADM4,199731,609744,ENSG00000105767,ENSP00000222374,0
CYP3A43,64816,606534,ENSG00000021461,ENSP00000222382,0
ABCF2,10061,612510,ENSG00000033050,ENSP00000222388,0
HGF,3082,142409,ENSG00000019991,ENSP00000222390,0
LAMB1,3912,150240,ENSG00000091136,ENSP00000222399,1
WNT16,51384,606267,ENSG00000002745,ENSP00000222462,0
CPA2,1358,600688,ENSG00000158516,ENSP00000222481,0
CPA4,51200,607635,ENSG00000128510,ENSP00000222482,0
GTPBP10,85865,610920,ENSG00000105793,ENSP00000222511,0
TFPI2,7980,600033,ENSG00000105825,ENSP00000222543,0
BET1,10282,605456,ENSG00000105829,ENSP00000222547,0
NAMPT,10135,608764,ENSG00000105835,ENSP00000222553,0
TWISTNB,221830,608312,ENSG00000105849,ENSP00000222567,0
PON2,5445,602447,ENSG00000105854,ENSP00000222572,0
ITGB8,3696,604160,ENSG00000105855,ENSP00000222573,0
HBP1,26959,616714,ENSG00000105856,ENSP00000222574,0
SP4,6671,600540,ENSG00000105866,ENSP00000222584,0
DLX5,1749,600028,ENSG00000105880,ENSP00000222598,0
MPP6,51678,606959,ENSG00000105926,ENSP00000222644,1
OGDH,4967,613022,ENSG00000105953,ENSP00000222673,0
NPVF,64111,616984,ENSG00000105954,ENSP00000222674,0
CAV2,858,601048,ENSG00000105971,ENSP00000222693,0
HOXA2,3199,604685,ENSG00000105996,ENSP00000222718,0
LFNG,3955,602576,ENSG00000106003,ENSP00000222725,0
HOXA5,3202,142952,ENSG00000106004,ENSP00000222726,0
HOXA6,3203,142951,ENSG00000106006,ENSP00000222728,0
TSPAN12,23554,613138,ENSG00000106025,ENSP00000222747,0
HOXA13,3209,142959,ENSG00000106031,ENSP00000222753,0
CHN2,1124,602857,ENSG00000106069,ENSP00000222792,0
FKBP14,55033,614505,ENSG00000106080,ENSP00000222803,0
STX1A,6804,186590,ENSG00000106089,ENSP00000222812,1
NOD1,10392,605980,ENSG00000106100,ENSP00000222823,0
PDAP1,11333,607075,ENSG00000106244,ENSP00000222968,0
CYP3A5,1577,605325,ENSG00000106258,ENSP00000222982,0
SNX8,29886,614905,ENSG00000106266,ENSP00000222990,0
WASL,8976,605056,ENSG00000106299,ENSP00000223023,0
HYAL4,23553,604510,ENSG00000106302,ENSP00000223026,0
AIMP2,7965,600859,ENSG00000106305,ENSP00000223029,0
PCOLCE,5118,600270,ENSG00000106333,ENSP00000223061,0
RBM28,55131,612074,ENSG00000106344,ENSP00000223073,0
SERPINE1,5054,173360,ENSG00000106366,ENSP00000223095,1
MOGAT3,346606,610184,ENSG00000106384,ENSP00000223114,0
PLOD3,8985,603066,ENSG00000106397,ENSP00000223127,0
RPA3,6119,179837,ENSG00000106399,ENSP00000223129,0
FIS1,51024,609003,ENSG00000214253,ENSP00000223136,0
GLCCI1,113263,614283,ENSG00000106415,ENSP00000223145,0
MYL10,93408,617177,ENSG00000106436,ENSP00000223167,0
CEP41,95681,610523,ENSG00000106477,ENSP00000223208,1
MEST,4232,601029,ENSG00000106484,ENSP00000223215,0
GIMAP2,26157,608085,ENSG00000106560,ENSP00000223293,0
PSMA2,5683,176842,ENSG00000106588,ENSP00000223321,0
MRPL32,64983,611839,ENSG00000106591,ENSP00000223324,0
AEBP1,165,602981,ENSG00000106624,ENSP00000223357,0
MYL7,58498,613993,ENSG00000106631,ENSP00000223364,0
GCK,2645,138079,ENSG00000106633,ENSP00000223366,0
YKT6,10652,606209,ENSG00000106636,ENSP00000223369,0
CLIP2,7461,603432,ENSG00000106665,ENSP00000223398,0
CHMP5,51510,610900,ENSG00000086065,ENSP00000223500,0
FKTN,2218,607440,ENSG00000106692,ENSP00000223528,0
SEC61B,10952,609214,ENSG00000106803,ENSP00000223641,0
C5,727,120900,ENSG00000106804,ENSP00000223642,0
TNFSF8,944,603875,ENSG00000106952,ENSP00000223795,0
RLN1,6013,179730,ENSG00000107018,ENSP00000223862,0
PLGRKT,55848,618444,ENSG00000107020,ENSP00000223864,0
EDF1,8721,605107,ENSG00000107223,ENSP00000224073,0
SETX,23064,608465,ENSG00000107290,ENSP00000224140,0
C8G,733,120930,ENSG00000176919,ENSP00000224181,0
BLNK,29760,604515,ENSG00000095585,ENSP00000224337,0
CYP26A1,1592,602239,ENSG00000095596,ENSP00000224356,0
ATE1,11101,607103,ENSG00000107669,ENSP00000224652,0
SFXN3,81855,615571,ENSG00000107819,ENSP00000224807,0
FBXL15,79176,610287,ENSG00000107872,ENSP00000224862,0
DNAJC12,56521,606060,ENSG00000108176,ENSP00000225171,0
PPIF,10105,604486,ENSG00000108179,ENSP00000225174,0
MPO,4353,606989,ENSG00000005381,ENSP00000225275,0
ST6GALNAC2,10610,610137,ENSG00000070731,ENSP00000225276,0
DHX33,56919,614405,ENSG00000005100,ENSP00000225296,0
UTP18,51096,612816,ENSG00000011260,ENSP00000225298,0
P2RX5,5026,602836,ENSG00000083454,ENSP00000225328,1
EPX,8288,131399,ENSG00000121053,ENSP00000225371,0
CRYBA1,1411,123610,ENSG00000108255,ENSP00000225387,0
NUFIP2,57532,609356,ENSG00000108256,ENSP00000225388,0
RPL19,6143,180466,ENSG00000108298,ENSP00000225430,0
CSF3,1440,138970,ENSG00000108342,ENSP00000225474,0
SUPT4H1,6827,603555,ENSG00000213246,ENSP00000225504,0
WNT3,7473,165330,ENSG00000108379,ENSP00000225512,0
SHPK,23729,605060,ENSG00000197417,ENSP00000225519,0
TAX1BP3,30851,616484,ENSG00000213977,ENSP00000225525,0
P2RX1,5023,600845,ENSG00000108405,ENSP00000225538,0
KRT37,8688,604541,ENSG00000108417,ENSP00000225550,0
GOSR2,9570,604027,ENSG00000108433,ENSP00000225567,0
PNPO,55163,603287,ENSG00000108439,ENSP00000225573,0
RPS6KB1,6198,608938,ENSG00000108443,ENSP00000225577,0
PIGL,9487,605947,ENSG00000108474,ENSP00000225609,0
PFN1,5216,176610,ENSG00000108518,ENSP00000225655,0
SLC25A11,8402,604165,ENSG00000108528,ENSP00000225665,0
RASD1,51655,605550,ENSG00000108551,ENSP00000225688,1
C1QBP,708,601269,ENSG00000108561,ENSP00000225698,0
CPD,1362,603102,ENSG00000108582,ENSP00000225719,0
GOSR1,9527,604026,ENSG00000108587,ENSP00000225724,0
CCDC47,57003,618260,ENSG00000108588,ENSP00000225726,0
DRG2,1819,602986,ENSG00000108591,ENSP00000225729,0
AKAP10,11216,604694,ENSG00000108599,ENSP00000225737,0
SYNGR2,9144,603926,ENSG00000108639,ENSP00000225777,0
DDX5,1655,180630,ENSG00000108654,ENSP00000225792,0
ASIC2,40,601784,ENSG00000108684,ENSP00000225823,0
CCL1,6346,182281,ENSG00000108702,ENSP00000225842,0
CCL13,6357,601391,ENSG00000181374,ENSP00000225844,0
KRT32,3882,602760,ENSG00000108759,ENSP00000225899,0
KAT2A,2648,602301,ENSG00000108773,ENSP00000225916,0
NAGLU,4669,609701,ENSG00000108784,ENSP00000225927,0
ABI3,51225,606363,ENSG00000108798,ENSP00000225941,0
MRPL27,51264,611837,ENSG00000108826,ENSP00000225969,0
LRRC59,55379,614854,ENSG00000108829,ENSP00000225972,0
HDAC5,10014,605315,ENSG00000108840,ENSP00000225983,0
DUSP3,1845,600183,ENSG00000108861,ENSP00000226004,0
CACNG1,786,114209,ENSG00000108878,ENSP00000226021,0
HLF,3131,142385,ENSG00000108924,ENSP00000226067,0
EFNB3,1949,602297,ENSG00000108947,ENSP00000226091,0
RANGRF,29098,607954,ENSG00000108961,ENSP00000226105,0
RCVRN,5957,179618,ENSG00000109047,ENSP00000226193,0
MYH1,4619,160730,ENSG00000109061,ENSP00000226207,0
VTN,7448,193190,ENSG00000109072,ENSP00000226218,0
TNFAIP1,7126,191161,ENSG00000109079,ENSP00000226225,0
TMEM97,27346,612912,ENSG00000109084,ENSP00000226230,0
FOXN1,8456,600838,ENSG00000109101,ENSP00000226247,0
ALDOC,230,103870,ENSG00000109107,ENSP00000226253,0
CD38,952,107270,ENSG00000004468,ENSP00000226279,1
IBSP,3381,147563,ENSG00000029559,ENSP00000226284,0
LAP3,51056,170250,ENSG00000002549,ENSP00000226299,0
CXCL6,6372,138965,ENSG00000124875,ENSP00000226317,0
JADE1,79960,610514,ENSG00000077684,ENSP00000226319,0
AFM,173,104145,ENSG00000079557,ENSP00000226355,0
PHOX2B,8929,603851,ENSG00000109132,ENSP00000226382,0
GNRHR,2798,138850,ENSG00000109163,ENSP00000226413,0
SULT1E1,6783,600043,ENSG00000109193,ENSP00000226444,0
SMR3A,26952,618340,ENSG00000109208,ENSP00000226460,0
PF4V1,5197,173461,ENSG00000109272,ENSP00000226524,0
NFKB1,4790,164011,ENSG00000109320,ENSP00000226574,0
MANBA,4126,609489,ENSG00000109323,ENSP00000226578,0
IL2,3558,147680,ENSG00000109471,ENSP00000226730,0
WFS1,7466,606201,ENSG00000109501,ENSP00000226760,0
GAR1,54433,606468,ENSG00000109534,ENSP00000226796,0
FRG1,2483,601278,ENSG00000109536,ENSP00000226798,0
CLNK,116449,611434,ENSG00000109684,ENSP00000226951,0
CD82,3732,600623,ENSG00000085117,ENSP00000227155,0
SPI1,6688,165170,ENSG00000066336,ENSP00000227163,0
CTSC,1075,602365,ENSG00000109861,ENSP00000227266,0
ZPR1,8882,603901,ENSG00000109917,ENSP00000227322,0
CRTAM,56253,612597,ENSG00000109943,ENSP00000227348,0
DTX4,23220,616110,ENSG00000110042,ENSP00000227451,0
UNC93B1,81622,608204,ENSG00000110057,ENSP00000227471,0
PUS3,83480,616283,ENSG00000110060,ENSP00000227474,0
CCND1,595,168461,ENSG00000110092,ENSP00000227507,0
CCDC86,79080,611293,ENSG00000110104,ENSP00000227520,0
PRPF19,27339,608330,ENSG00000110107,ENSP00000227524,0
PANX1,24145,608420,ENSG00000110218,ENSP00000227638,0
APOC3,345,107720,ENSG00000110245,ENSP00000227667,0
IL10RA,3587,146933,ENSG00000110324,ENSP00000227752,0
GALNT18,374378,615136,ENSG00000110328,ENSP00000227756,0
PDHX,8050,608769,ENSG00000110435,ENSP00000227868,0
SLC15A3,51296,610408,ENSG00000110446,ENSP00000227880,0
SCGB2A2,4250,605562,ENSG00000110484,ENSP00000227918,0
DGAT2,84649,606983,ENSG00000062282,ENSP00000228027,0
YBX3,8531,603437,ENSG00000060138,ENSP00000228251,0
KITLG,4254,184745,ENSG00000049130,ENSP00000228280,0
SART3,9733,611684,ENSG00000075856,ENSP00000228284,0
SLC25A3,5250,600370,ENSG00000075415,ENSP00000228318,0
POLR3B,55703,614366,ENSG00000013503,ENSP00000228347,0
CD69,969,107273,ENSG00000110848,ENSP00000228434,0
PRDM4,11108,605780,ENSG00000110851,ENSP00000228437,0
CLEC2B,9976,603242,ENSG00000110852,ENSP00000228438,0
SELPLG,6404,600738,ENSG00000110876,ENSP00000228463,0
ASIC1,41,602866,ENSG00000110881,ENSP00000228468,0
DAO,1610,124050,ENSG00000110887,ENSP00000228476,0
KCTD10,83892,613421,ENSG00000110906,ENSP00000228495,0
MLEC,9761,613802,ENSG00000110917,ENSP00000228506,0
IL23A,51561,605580,ENSG00000110944,ENSP00000228534,0
CYP27B1,1594,609506,ENSG00000111012,ENSP00000228606,0
MYF6,4618,159991,ENSG00000111046,ENSP00000228641,0
MYF5,4617,159990,ENSG00000111049,ENSP00000228644,0
GLI1,2735,165220,ENSG00000111087,ENSP00000228682,0
PPM1H,57460,616016,ENSG00000111110,ENSP00000228705,0
LTA4H,4048,151570,ENSG00000111144,ENSP00000228740,0
ELK3,2004,600247,ENSG00000111145,ENSP00000228741,0
ITFG2,55846,617421,ENSG00000111203,ENSP00000228799,0
PRR4,11272,605359,ENSG00000111215,ENSP00000228811,0
PARP11,57097,616706,ENSG00000111224,ENSP00000228820,0
ARPC3,10094,604225,ENSG00000111229,ENSP00000228825,0
FGF6,2251,134921,ENSG00000111241,ENSP00000228837,0
MYL2,4633,160781,ENSG00000111245,ENSP00000228841,0
RAD51AP1,10635,603070,ENSG00000111247,ENSP00000228843,0
AKAP3,10566,604689,ENSG00000111254,ENSP00000228850,0
CREBL2,1389,603476,ENSG00000111269,ENSP00000228865,0
CDKN1B,1027,600778,ENSG00000111276,ENSP00000228872,1
GPRC5D,55507,607437,ENSG00000111291,ENSP00000228887,0
LTBR,4055,600979,ENSG00000111321,ENSP00000228918,0
OAS3,4940,603351,ENSG00000111331,ENSP00000228928,0
ART4,420,110600,ENSG00000111339,ENSP00000228936,0
MGP,4256,154870,ENSG00000111341,ENSP00000228938,0
ARHGDIB,397,602843,ENSG00000111348,ENSP00000228945,0
FZD10,11211,606147,ENSG00000111432,ENSP00000229030,0
IL26,55801,605679,ENSG00000111536,ENSP00000229134,0
IFNG,3458,147570,ENSG00000111537,ENSP00000229135,1
NUP107,57122,607617,ENSG00000111581,ENSP00000229179,0
CNOT2,4848,604909,ENSG00000111596,ENSP00000229195,0
KRR1,11103,612817,ENSG00000111615,ENSP00000229214,1
MRPL51,51258,611855,ENSG00000111639,ENSP00000229238,0
GAPDH,2597,138400,ENSG00000111640,ENSP00000229239,0
ACRBP,84519,608352,ENSG00000111644,ENSP00000229243,0
GNB3,2784,139130,ENSG00000111664,ENSP00000229264,0
CHPT1,56994,616747,ENSG00000111666,ENSP00000229266,0
USP5,8078,601447,ENSG00000111667,ENSP00000229268,0
TPI1,7167,190450,ENSG00000111669,ENSP00000229270,0
C12orf57,113246,615140,ENSG00000111678,ENSP00000229281,1
APOBEC1,339,600130,ENSG00000111701,ENSP00000229304,0
NANOG,79923,607937,ENSG00000111704,ENSP00000229307,0
GOLT1B,51026,615078,ENSG00000111711,ENSP00000229314,0
PRKAB1,5564,602740,ENSG00000111725,ENSP00000229328,0
CMAS,55907,603316,ENSG00000111726,ENSP00000229329,0
HCFC2,29915,607926,ENSG00000111727,ENSP00000229330,0
CLEC4A,50856,605306,ENSG00000111729,ENSP00000229332,0
AICDA,57379,605257,ENSG00000111732,ENSP00000229335,0
RAB35,11021,604199,ENSG00000111737,ENSP00000229340,0
COX6A1,1337,602072,ENSG00000111775,ENSP00000229379,0
SRSF9,8683,601943,ENSG00000111786,ENSP00000229390,0
FGFR1OP2,26127,608858,ENSG00000111790,ENSP00000229395,0
KLRB1,3820,602890,ENSG00000111796,ENSP00000229402,0
GCLC,2729,606857,ENSG00000001084,ENSP00000229416,0
IYD,389434,612025,ENSG00000009765,ENSP00000229447,0
RSPH4A,345895,612647,ENSG00000111834,ENSP00000229554,0
ADTRP,84830,614348,ENSG00000111863,ENSP00000229583,0
ASF1A,25842,609189,ENSG00000111875,ENSP00000229595,0
HINT3,135114,609998,ENSG00000111911,ENSP00000229633,0
ULBP1,80329,605697,ENSG00000111981,ENSP00000229708,0
SLC44A4,80736,606107,ENSG00000204385,ENSP00000229729,0
FBXO5,26271,606013,ENSG00000112029,ENSP00000229758,0
FANCE,2178,613976,ENSG00000112039,ENSP00000229769,0
TULP1,7287,602280,ENSG00000112041,ENSP00000229771,0
MAPK14,1432,600289,ENSG00000112062,ENSP00000229795,0
STK38,11329,606964,ENSG00000112079,ENSP00000229812,0
HLA-DOA,3111,142930,ENSG00000204252,ENSP00000229829,0
CAP2,10486,618385,ENSG00000112186,ENSP00000229922,0
GPR63,81491,606915,ENSG00000112218,ENSP00000229955,0
GPLD1,2822,602515,ENSG00000112293,ENSP00000230036,0
ACOT13,55856,615652,ENSG00000112304,ENSP00000230048,0
RPS12,6206,603660,ENSG00000112306,ENSP00000230050,0
B3GAT2,135152,607497,ENSG00000112309,ENSP00000230053,0
GMNN,51053,602842,ENSG00000112312,ENSP00000230056,0
SNX3,8724,605930,ENSG00000112335,ENSP00000230085,0
ZBTB24,9841,614064,ENSG00000112365,ENSP00000230122,0
FIG4,9896,609390,ENSG00000112367,ENSP00000230124,0
UNC93A,54346,607995,ENSG00000112494,ENSP00000230256,0
